DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
40133,AP,3903.067,3848.287,3806.659,3824.608,3956.017,4371.872,4950.484,5187.438,5152.717,5108.135,5128.899,5139.757,5114.235,5047.247,4987,4966.446,5101.995,5512.462,5621.929,5619.818,5480.791,5221.81,4891.67,4523.865
40134,AP,4330.398,4232.296,4173.98,4179.649,4252.373,4629.803,5206.139,5425.988,5432.379,5383.803,5406.784,5338.204,5248.908,5174.203,5091.947,5065.789,5195.368,5654.869,5812.506,5785.244,5742.111,5497.568,5154.276,4845.644
40135,AP,4580.178,4494.541,4418.649,4448.446,4628.582,4923.133,5459.286,5659.198,5565.263,5542.182,5431.336,5391.979,5296.653,5287.779,5254.032,5237.059,5414.704,5755.291,5883.227,5782.921,5691.566,5371.724,5035.441,4682.253
40136,AP,4363.093,4232.936,4184.446,4200.5,4295.621,4578.594,5138.356,5293.703,5347.476,5359.947,5429.108,5414.147,5415.815,5316.211,5304.872,5319.695,5489.528,5741.462,5733.014,5683.205,5538.833,5262.224,4922.503,4582.74
40137,AP,4278.936,4198.562,4121.312,4162.232,4233.148,4575.332,5133.434,5298.476,5319.655,5302.937,5238.868,5176.51,5125.145,5055.255,4979.149,4946.769,5022.128,5450.941,5495.389,5392.368,5344.708,5150.526,4931.565,4622.118
40138,AP,4340.337,4188.348,4162.054,4125.788,4127.113,4265.873,4462.495,4713.089,4867.827,4985.749,5006.137,4897.653,4805.379,4743.975,4681.492,4680.614,4827.246,5149.69,5176.975,5100.996,5038.848,4888.787,4640.407,4409.472
40139,AP,4178.027,4072.172,4012.809,4020.585,4071.115,4200.087,4348.584,4563.089,4745.527,4816.079,4744.972,4692.426,4613.058,4510.338,4432.733,4414.375,4613.977,5131.972,5233.483,5251.122,5208.125,4998.976,4739.444,4496.353
40140,AP,4266.157,4212.778,4201.337,4161.235,4274.557,4626.183,5120.821,5355.36,5378.916,5453.993,5445.64,5398.686,5382.483,5348.279,5315.026,5322.919,5493.683,5817.817,5852.537,5796.19,5675.44,5345.818,5033.224,4643.84
40141,AP,4375.778,4224.077,4189.394,4149.864,4269.312,4584.947,5059.916,5300.039,5314.448,5314.168,5315.966,5238.24,5185.338,5108.665,5080.942,5079.829,5265.981,5560.534,5661.53,5614.286,5480.994,5261.445,4897.916,4535.465
40142,AP,4236.581,4129.441,4039.186,4032.457,4125.685,4374.799,4820.327,5104.551,5185.651,5277.481,5351.801,5324.753,5257.024,5178.287,5098.874,4989.989,5074.8,5465.967,5526.893,5470.402,5369.721,5186.358,4912.926,4535.157
40143,AP,4241.35,4111.874,4054.938,3995.972,4004.581,4120.934,4301.136,4472.289,4758.902,4936.671,5133.547,5099.858,4930.749,4683.117,4500.59,4359.635,4365.215,4543.592,4612.132,4627.994,4642.151,4575.512,4406.764,4177.463
40144,AP,4012.987,3933.301,3909.385,3958.049,4058.13,4249.167,4486.12,4681.938,4880.923,5033.609,5122.253,5140.552,5121.46,5095.868,5119.086,5181.38,5357.056,5707.93,5727.618,5656.626,5552.772,5368.117,5128.821,4822.861
40145,AP,4560.974,4411.581,4344.545,4344.964,4373.963,4500.58,4698.516,4873.62,5069.192,5181.891,5167.688,5072.067,4918.836,4752.814,4661.735,4617.905,4795.774,5288.294,5417.254,5394.599,5356.059,5230.12,5020.489,4758.611
40146,AP,4513.789,4390.797,4331.636,4326.832,4366.13,4445.497,4602.769,4783.838,4911.111,4883.379,4745.487,4636.206,4545.73,4429.074,4336.469,4365.403,4642.893,5125.662,5199.026,5161.232,5032.146,4754.742,4476.27,4177.474
40147,AP,3944.774,3820.755,3775.473,3837.3,3939.299,4289.898,4752.063,5053.825,5153.249,5289.592,5382.154,5429.793,5472.007,5465.916,5493.857,5580.944,5791.463,6245.067,6372.855,6373.635,6292.46,6020.92,5712.176,5322.907
40148,AP,5068.257,4959.166,4947.691,4975.668,5107.236,5491.861,6058.386,6219.402,6041.347,5958.027,5858.634,5760.068,5619.774,5496.22,5392.607,5316.01,5543.227,6120.314,6302.851,6327.919,6259.137,6087.219,5674.083,5326.915
40149,AP,4909.92,4920.449,4918.796,5081.503,5416.46,6020.273,6231.159,6191.709,6131.308,6072.109,6051.034,6001.965,6025.921,5932.788,5996.57,6221.652,6501.809,6479.725,6371.202,6160.708,5890.129,5391.637,4944.048,4622.377
40150,AP,4479.27,4400.814,4353.649,4471.646,4736.817,5320.84,5595.98,5541.591,5578.136,5585.657,5625.286,5655.382,5625.975,5587.729,5620.503,5829.351,6303.796,6352.436,6304.561,6217.522,5969.044,5615.793,5141.698,4896.685
40151,AP,4729.208,4676.296,4662.852,4805.738,5144.671,5721.341,5909.638,5882.452,5951.257,5882.297,5795.654,5769.321,5693.299,5670.773,5670.466,5816.78,6255.117,6321.156,6243.875,6147.723,5997.36,5710.026,5228.832,4983.083
40152,AP,4793.379,4724.481,4691.341,4770.702,4933.1,5144.375,5437.881,5733.84,5970.941,6097.616,6184.324,6123.416,6033.195,6032.02,5983.627,6211.559,6608.106,6574.779,6509.752,6412.892,6243.997,5951.024,5580.83,5355.959
40153,AP,5203.211,5163.557,5134.06,5203.022,5330.58,5512.54,5730.051,5896.363,5951.333,5878.589,5774.344,5713.112,5638.104,5522.217,5590.74,5940.542,6598.026,6667.719,6671.617,6633.73,6367.244,6070.7,5704.296,5493.721
40154,AP,5437.311,5403.486,5417.642,5625.401,6088.35,6615.682,6812.542,6802.849,6661.77,6617.843,6596.337,6470.168,6381.518,6427.07,6413.59,6618.16,7079.626,7138.827,7089.352,6975.094,6697.779,6237.412,5750.563,5500.352
40155,AP,5346.158,5216.238,5199.741,5378.276,5703.031,6292.671,6496.134,6406.429,6266.954,6197.506,6103.178,6003.825,5999.599,5984.278,6094.792,6367.267,6840.803,6893.885,6888.841,6830.166,6638.993,6202.608,5800.623,5511.817
40156,AP,5355.768,5258.839,5327.841,5427.361,5632.581,6147.78,6350.048,6243.188,6177,6057.151,5988.538,5851.221,5780.705,5668.276,5604.954,5818.494,6410.187,6504.397,6562.7,6481.336,6260.123,5874.402,5509.534,5259.598
40157,AP,5121.496,5124.771,5159.347,5325.04,5674.424,6363.93,6651.205,6578.191,6621.007,6628.005,6605.59,6589.568,6585.181,6568.396,6639.735,6900.52,7535.646,7660.023,7657.304,7596.56,7419.672,7081.233,6655.421,6342.789
40158,AP,6279.434,6239.88,6236.688,6345.443,6656.851,7197.534,7424.406,7315.139,7208.14,7021.258,6921.004,6805.697,6689.441,6595.403,6538.146,6793.136,7273.288,7330.478,7253.815,7214.537,6969.961,6626.061,6206.699,5935.72
40159,AP,5762.546,5678.81,5658.773,5742.023,5926.475,6153.971,6403.7,6499.831,6394.571,6217.828,6021.343,5806.006,5633.906,5494.776,5529.99,5823.473,6391.565,6510.236,6494.065,6418.345,6245.459,5949.234,5598.758,5339.431
40160,AP,5146.656,5084.021,5058.501,5072.396,5133.912,5248.585,5440.822,5681.732,5910.089,6019.786,6090.55,6096.033,5955.83,5846.349,5791.272,5960.821,6328.653,6354.448,6325.067,6224.692,5942.504,5556.191,5171.344,4897.228
40161,AP,4803.867,4759.35,4781.974,4941.764,5323.612,5896.235,6184.506,6179.399,6073.798,5960.679,5899.27,5785.817,5742.324,5623.444,5614.309,5848.187,6340.281,6486.338,6485.21,6441.548,6210.728,5763.085,5301.056,4926.48
40162,AP,4729.034,4685.786,4681.142,4782.993,5112.256,5649.14,5952.48,5907.806,5900.464,5905.745,5922.749,5911.41,5907.107,5916.646,5995.267,6271.161,6711.849,6778.111,6769.462,6720.094,6533.196,6136.248,5702.195,5415.964
40163,AP,5327.274,5335.08,5384.897,5545.337,5975.265,6561.742,6862.33,6758.382,6654.871,6565.55,6442.462,6366.293,6264.919,6215.047,6260.678,6543.569,7177.046,7375.345,7383.328,7344.566,7129.657,6732.704,6310.31,6035.155
40164,AP,5929.183,5910.404,5911.215,6060.923,6402.907,7014.995,7248.483,7096.793,6924.985,6787.824,6654.313,6525.241,6359.739,6307.294,6313.072,6567.554,7171.558,7330.678,7345.534,7308.72,7092.308,6686.995,6228.573,5941.483
40165,AP,5854.498,5829.729,5838.366,5940.442,6294.904,6825.27,7109.152,7036.107,6909.13,6786.175,6643.378,6487.503,6354.77,6300.075,6359.441,6612.21,6951.029,6988.237,6892.79,6769.871,6612.955,6365.899,5975.43,5653.417
40166,AP,5524.187,5513.913,5484.424,5506.29,5637.431,5862.17,6110.977,6343.3,6577.888,6709.454,6765.492,6710.529,6638.531,6553.799,6534.047,6674.661,7069.534,7066.893,6981.299,6806.174,6555.943,6238.124,5853.356,5557.441
40167,AP,5456.607,5369.07,5326.103,5387.02,5511.143,5675.072,5892.646,6064.945,6168.401,6148.031,6071.927,5949.955,5887.562,5806.226,5826.419,6118.913,6781.644,6901.113,6844.841,6841.496,6611.712,6226.346,5872.657,5621.433
40168,AP,5468.712,5485.053,5470.415,5565.571,5930.085,6384.041,6680.047,6751.368,6761.749,6670.493,6471.024,6358.026,6324.82,6283.859,6316.742,6563.41,7084.573,7108.707,7061.569,6968.695,6721.162,6339.931,5938.57,5597.616
40169,AP,5453.66,5403.141,5444.976,5515.096,5813.972,6224.564,6539.036,6591.102,6580.751,6561.999,6503.058,6385.268,6279.606,6210.459,6229.877,6423.498,6920.69,7010.213,6999.001,6909.581,6712.819,6396.362,5991.785,5649.606
40170,AP,5486.154,5449.231,5476.857,5641.842,5946.343,6430.769,6761.335,6755.774,6668.733,6492.703,6317.634,6166.653,6060.126,5958.458,5943.572,6152.881,6766.065,6945.83,6981.168,6973.673,6802.947,6532.174,6115.45,5829.327
40171,AP,5693.188,5662.789,5686.99,5799.808,5992.772,6323.516,6581.614,6710.869,6617.569,6415.138,6161.485,5888.897,5692.755,5539.278,5481.226,5683.729,6168.239,6158.317,6052.381,6053.487,6044.592,5897.472,5649.004,5397.156
40172,AP,5236.381,5125.323,5060.814,5079.449,5143.993,5305.425,5512.406,5749.374,5950.037,6025.97,5987.482,5861.308,5667.507,5540.742,5437.738,5444.667,5661.563,5670.834,5629.312,5563.114,5449.122,5217.916,4897.566,4609.821
40173,AP,4461.708,4363.107,4349.948,4380.48,4501.661,4686.542,4915.412,5144.452,5386.23,5526.962,5530.205,5433.595,5284.098,5187.017,5169.369,5320.526,5752.988,5881.972,5861.232,5841.973,5707.127,5491.194,5186.194,4923.29
40174,AP,4778.6,4731.104,4746.962,4805.43,4926.67,5118.069,5350.125,5556.008,5580.813,5505.16,5358.355,5259.928,5109.082,4982.053,4952.587,5206.465,5799.27,5962.744,5960.37,5924.667,5768.856,5533.764,5249.873,5019.955
40175,AP,4919.299,4933.415,4971.493,5099.143,5376.445,5768.393,6133.646,6280.524,6468.587,6559.888,6577.2,6557.33,6502.809,6434.028,6469.752,6711.821,7190.312,7301.918,7256.167,7111.776,6844.718,6472.28,6082.161,5763.085
40176,AP,5609.075,5542.108,5623.801,5779.004,6084.878,6459.365,6737.884,6854.603,6876.825,6898.086,6872.009,6755.137,6640.215,6517.044,6515.963,6738.598,7317.002,7470.539,7420.126,7350.078,7151.521,6850.741,6529.604,6273.067
40177,AP,6132.133,6102.776,6105.833,6184.239,6428.163,6738.526,7005.905,7079.946,7093.626,7013.53,6876.109,6674.003,6513.224,6410.829,6382.955,6548.905,6965.59,7032.625,6954.096,6832.74,6632.177,6274.377,5877.27,5576.532
40178,AP,5365.434,5286.075,5302.716,5381.938,5581.411,5864.139,6086.083,6190.318,6330.7,6368.937,6294.929,6227.235,6105.73,6042.99,6031.185,6208.626,6592.828,6498.721,6280.824,6081.52,5817.031,5607.091,5382.382,5146.283
40179,AP,4987.078,4893.448,4814.704,4839.781,4908.223,5017.117,5128.432,5286.078,5514.602,5732.912,5858.577,5871.574,5803.415,5762.388,5788.856,5979.09,6438.436,6479.85,6462.812,6414.932,6287.085,6094.983,5830.176,5600.278
40180,AP,5491.38,5446.118,5453.822,5553.923,5674.408,5896.016,6163.878,6390.648,6641.245,6758.385,6764.55,6727.656,6688.084,6647.92,6698.645,6933.307,7412.497,7498.951,7468.795,7414.415,7289.327,7047.949,6791.497,6554.462
40181,AP,6435.375,6379.628,6374.316,6431.737,6563.202,6758.52,6959.146,7134.751,7213.029,7193.271,7147.16,7135.36,7025.675,6949.774,6947.342,7174.657,7660.582,7800.123,7813.006,7662.45,7397.251,7035.276,6727.289,6515.58
40182,AP,6390.904,6362.644,6396.173,6500.704,6843.608,7317.458,7622.53,7604.935,7557.313,7517.847,7411.186,7321.435,7256.271,7163.561,7166.916,7295.612,7779.608,7946.736,7901.064,7703.477,7377.25,7044.167,6633.108,6334.886
40183,AP,6247.872,6214.325,6250.566,6297.036,6668.978,7168.711,7465.946,7432.772,7332.437,7242.031,7139.027,7077.749,7063.783,7038.523,7152.92,7334.351,7718.916,7875.226,7859.749,7700.504,7361.144,7006.583,6586.43,6345.5
40184,AP,6220.449,6176.779,6165.036,6333.61,6639.17,7067.57,7331.825,7241.828,7214.522,7244.573,7188.774,7143.517,7051.881,6993.14,7060.321,7218.884,7665.909,7763.168,7729.547,7600.286,7288.015,6957.241,6541.089,6256.376
40185,AP,6072.521,6090.4,6100.377,6211.464,6496.746,7072.567,7293.17,7173.781,7132.292,7046.347,6909.919,6802.651,6755.82,6701.873,6670.952,6873.211,7336.239,7496.609,7455.305,7323.664,7022.297,6701.264,6320.46,6093.999
40186,AP,5930.009,5944.281,5950.992,6073.819,6438.514,6854.263,7219.125,7319.789,7438.029,7477.015,7389.294,7297.6,7236.603,7133.594,7176.309,7340.729,7800.574,7894.717,7787.492,7676.218,7439.189,7063.251,6669.612,6430.636
40187,AP,6220.218,6157.672,6099.162,6153.097,6280.456,6419.401,6630.286,6690.9,6846.591,6898.751,6778.033,6600.457,6450.537,6302.043,6302.218,6467.165,6892.382,7039.689,7075.962,7021.742,6863.204,6653.415,6420.527,6188.31
40188,AP,6152.05,6108.015,6164.998,6228.857,6445.749,6654.034,6886.962,7100.357,7068.022,6922.818,6757.966,6587.706,6524.115,6402.096,6382.393,6651.586,7173.616,7415.217,7435.952,7417.428,7211.434,6920.283,6670.57,6496.512
40189,AP,6428.719,6487.318,6547.397,6704.093,7122.449,7613.783,7929.863,7778.83,7599.239,7398.334,7244.129,7077.074,6983.027,6927.875,6984.065,7141.623,7492.514,7577.992,7552.769,7443.58,7217.4,6845.786,6462.091,6186.927
40190,AP,6081.431,6028.021,6036.792,6190.153,6593.572,7147.353,7381.818,7358.608,7302.804,7174.144,7115.693,7022.671,6879.251,6690.094,6761.817,7013.76,7518.957,7609.06,7592.12,7514.469,7242.19,6879.073,6499.101,6293.861
40191,AP,6141.005,6091.568,6108.556,6267.884,6587.696,7163.264,7346.033,7213.862,7089.09,7078.158,6989.954,6822.039,6551.511,6443.527,6390.766,6574.298,6962.758,7241.77,7262.771,7198.089,6969.834,6653.331,6328.283,6102.708
40192,AP,5998.783,5987.964,6006.06,6148.332,6531.955,7113.772,7363.935,7177.039,6879.534,6616.152,6418.986,6178.382,6063.052,5917.381,5905.67,5958.161,6494.308,6827.086,6856.141,6804.021,6620.641,6336.449,5935.41,5692.539
40193,AP,5591.83,5548.484,5562.783,5651.363,5989.28,6419.471,6689.97,6552.23,6407.596,6339.361,6187.203,6097.976,6037.545,5959.061,5946.461,6035.377,6348.64,6428.955,6358.717,6241.823,6060.482,5786.769,5401.765,5177.077
40194,AP,5020.836,4972.01,4924.295,5002.339,5124.993,5286.734,5594.593,5805.404,5941.181,5892.248,5772.502,5600.9,5413.316,5276.429,5230.238,5350.895,5734.887,5899.627,5890.632,5831.176,5672.67,5448.028,5183.578,4906.902
40195,AP,4791.552,4729.827,4722.122,4718.146,4773.426,4916.156,5197.871,5424.515,5662.853,5760.31,5842.658,5896.559,5824.815,5752.734,5730.014,5880.584,6166.594,6221.896,6073.906,6022.728,5801.411,5553.005,5256.977,5045.891
40196,AP,4981.653,4997.869,4944.155,4983.624,5286.259,5675.33,5906.125,6027.556,6149.955,6186.628,6139.975,6085.387,5953.191,5839.02,5760.996,5788.174,6224.617,6479.126,6496.397,6419.044,6136.024,5849.005,5574.734,5331.665
40197,AP,5222.915,5227.45,5201.06,5368.226,5694.552,6274.88,6484.024,6450.187,6421.146,6395.431,6321.037,6244.799,6196.133,6114.03,6092.973,6157.936,6541.324,6705.92,6662.482,6525.278,6301.309,5928.533,5593.099,5312.156
40198,AP,5203.61,5151.379,5222.992,5402.797,5758.516,6330.103,6625.114,6526.499,6436.978,6384.482,6295.55,6153.199,6146.27,6064.789,6101.051,6312.868,6668.643,6889.865,6868.57,6774.186,6593.95,6308.789,5981.147,5722.353
40199,AP,5660.435,5579.675,5678.436,5818.783,6200.314,6752.194,7013.809,6919.068,6674.603,6520.062,6357.646,6159.094,6071.432,6027.937,6080.226,6250.781,6704.851,6833.557,6836.868,6732.887,6465.86,6099.755,5786.177,5549.43
40200,AP,5386.181,5343.083,5306.222,5418.055,5709.14,6256.6,6480.637,6579.772,6594.06,6657.567,6568.811,6501.41,6363.369,6272.528,6167.385,6248.444,6514.412,6597.358,6482.318,6347.452,6134.867,5838.278,5536.258,5267.711
40201,AP,5143.031,5105.998,5109.442,5184.549,5352.484,5545.031,5821.097,5958.841,5975.045,5923.668,5789.456,5609.48,5422.97,5316.719,5228.244,5337.37,5741.556,5919.41,5907.173,5839.796,5665.649,5389.773,5151.028,4890.774
40202,AP,4804.972,4814.376,4776.207,4789.583,4873.275,5025.695,5237.97,5505.01,5680.145,5751.89,5819.301,5872.489,5835.549,5762.989,5782.807,5832.429,6095.217,6139.129,6078.729,5921.532,5630.027,5402.483,5004.081,4701.136
40203,AP,4554.183,4521.218,4481.274,4603.585,4867.46,5299.825,5581.975,5665.325,5703.812,5824.718,5762.409,5788.763,5770.812,5689.959,5665.347,5761.23,6172.76,6403.238,6408.377,6325.381,6097.225,5777.158,5449.618,5242.932
40204,AP,5172.287,5120.926,5197.283,5339.285,5736.004,6285.634,6575.553,6544.582,6538.643,6507.248,6553.808,6446.284,6479.332,6452.54,6465.498,6632.321,6975.015,7185.191,7169.444,7031.181,6808.721,6486.651,6153.165,5918.16
40205,AP,5781.708,5727.359,5778.51,5897.384,6271.981,6810.4,7047.365,6934.676,6886.304,6737.025,6625.691,6439.02,6358.973,6224.405,6198.45,6312.915,6654.807,6982.06,7030.501,6942.547,6717.358,6370.913,6058.005,5780.838
40206,AP,5635.491,5600.905,5642.553,5753.074,6005.88,6557.086,6791.809,6693.246,6608.757,6569.471,6478.559,6338.4,6265.522,6161.937,6244.172,6347.021,6837.236,7228.139,7299.99,7274.315,7147.266,6869.754,6578.696,6406.219
40207,AP,6358.975,6359.55,6436.291,6574.605,6927.594,7543.71,7780.073,7770.612,7731.123,7590.76,7483.596,7377.203,7178.258,7063.93,7023.228,7187.197,7516.905,7671.166,7624.988,7536.385,7369.936,7092.636,6762,6472.96
40208,AP,6347.372,6310.507,6331.942,6329.427,6489.75,6628.383,6889.432,7111.362,7389.358,7483.065,7498.168,7391.496,7259.247,7125.162,7089.139,7166.874,7431.058,7614.247,7493.808,7340.989,7104.616,6857.687,6557.597,6329.959
40209,AP,6278.297,6260.399,6325.916,6415.235,6544.63,6734.773,6972.873,7073.187,6976.393,6809.547,6625.379,6453.171,6267.642,6083.737,6013.929,6110.857,6547.976,7012.789,7092.831,6964.857,6802.033,6548.585,6240.464,6081.183
40210,AP,6039.678,6024.269,6108.338,6319.949,6673.048,7236.613,7531.081,7426.146,7232.398,7070.722,6895.983,6737.454,6594.867,6448.423,6355.479,6476.819,6839.083,7182.976,7223.418,7205.41,6989.939,6701.576,6387.143,6180.943
40211,AP,6105.688,6053.793,6043.636,6193.647,6545.632,7018.317,7247.71,7145.273,7009.191,6906.977,6815.427,6734.81,6566.586,6484.192,6539.855,6715.468,6947.928,7180.536,7233.054,7084.103,6770.647,6428.654,6109.8,5900.703
40212,AP,5741.578,5669.188,5705.577,5860.362,6110.895,6589.927,6824.926,6854.877,6851.618,6795.786,6660.945,6624.68,6568.38,6531.261,6557.282,6679.823,6976.428,7135.988,7145.932,6955.477,6749.689,6440.295,6020.531,5801.389
40213,AP,5655.505,5665.939,5688.306,5834.101,6244.962,6836.878,7072.99,6876.889,6681.526,6531.048,6410.523,6268.912,6159.676,6069.116,6123.373,6249.083,6505.285,6878.29,6918.675,6880.549,6693.801,6347.206,6064.884,5794.925
40214,AP,5668.062,5640.695,5636.318,5707.942,6001.086,6493.196,6689.578,6697.249,6748.325,6706.061,6704.542,6779.146,6725.981,6701.973,6697.036,6828.397,7077.141,7136.2,7027.506,6837.311,6508.797,6089.526,5721.319,5423.206
40215,AP,5200.044,5152.951,5111.749,5142.094,5193.952,5274.231,5418.437,5602.066,5820.111,5856.922,5911.457,5831.197,5775.826,5658.674,5600.785,5656.74,5956.392,6357.429,6371.474,6258.833,6107.242,5879.472,5712.624,5589.359
40216,AP,5519.892,5567.996,5615.787,5736.627,5874.027,6036.161,6174.367,6260.467,6250.361,6167.244,6125.45,6036.682,5917.753,5837.58,5863.954,6026.755,6394.075,6631.358,6524.653,6466.934,6319.635,6195.298,6031.429,5888.083
40217,AP,5847.108,5852.962,5971.308,6110.236,6380.282,6803.366,7106.304,7124.72,7045.495,6842.533,6727.606,6552.073,6427.865,6290.645,6183.838,6258.859,6693.737,7132.766,7204.784,7143.954,6918.546,6686.989,6466.579,6241.983
40218,AP,6133.89,6100.482,6135.676,6294.77,6578.002,7005.681,7198.638,7177.309,7119.423,7041.435,6941.114,6856.117,6804.639,6827.739,6898.002,6940.003,7115.976,7334.487,7234.831,6995.269,6715.644,6390.106,6145.138,5889.765
40219,AP,5852.512,5807.707,5814.694,5893.758,6157.709,6467.657,6788.239,6978.927,7263.732,7385.441,7431.52,7340.151,7384.837,7326.282,7255.483,7344.188,7571.403,7831.564,7764.285,7473.071,7091.155,6781.686,6474.286,6232.705
40220,AP,6079.227,6017.655,6054.894,6083.514,6328.048,6646.998,6873.153,6900.619,6910.382,6862.877,6814.442,6737.12,6633.196,6615.919,6572.063,6700.997,6987.009,7323.884,7360.685,7241.521,6995.721,6681.163,6401.002,6112.57
40221,AP,5978.986,6018.984,6020.102,6149.683,6390.056,6747.596,7018.759,6981.447,6846.792,6734.771,6584.069,6523.673,6380.166,6319.95,6230.484,6354.918,6605.424,6989.152,6984.652,6905.724,6705.061,6447.007,6153.588,5973.641
40222,AP,5797.737,5786.548,5772.641,5833.332,5980.999,6164.812,6389.999,6590.097,6747.786,6701.823,6617.885,6498.464,6412.807,6295.907,6294.486,6394.638,6701.965,7003.422,6973.795,6861.601,6719.555,6421.109,6183.321,5912.025
40223,AP,5809.906,5744.352,5697.964,5715.7,5813.742,5993.587,6181.042,6360.985,6372.493,6351.773,6270.565,6255.65,6121.054,6019.862,6010.595,6111.203,6441.799,6821.124,6802.757,6786.478,6597.264,6391.893,6180.868,6040.06
40224,AP,6075.07,6046.402,6233.986,6344.699,6738.328,7200.675,7430.915,7450.974,7354.722,7263.112,7160.818,7074.185,7045.038,7002.023,6920.217,7055.949,7244.5,7505.339,7440.185,7247.948,6999.162,6692.712,6345.392,6118.998
40225,AP,6076.374,6052.861,6092.99,6222.614,6621.412,7001.799,7215.555,7244.934,7178.203,7077.2,6977.62,6983.035,6938.697,6875.559,6851.81,6999.452,7257.716,7535.741,7574.592,7385.777,7139.436,6763.646,6437.216,6135.246
40226,AP,6015.789,6027.144,6038.626,6148.111,6454.744,6942.155,7085.216,7143.503,7025.916,6969.984,6947.368,6895.093,6778.937,6771.182,6824.555,6911.275,7129.201,7435.409,7415.923,7343.847,7029.106,6685.748,6321.618,6051.035
40227,AP,5960.339,5844.957,5917.109,5997.449,6294.632,6728.018,6986.297,6969.088,6921.767,6820.574,6749.042,6645.312,6548.361,6509.962,6425.899,6589.801,6814.137,7181.542,7209.509,7074.831,6799.048,6477.471,6055.146,5826.861
40228,AP,5692.749,5652.591,5686.991,5766.031,6077.089,6571.026,6757.286,6714.128,6621.269,6495.387,6344.321,6201.716,6119.949,5986.739,5966.881,5978.652,6152.681,6554.906,6598.048,6504.291,6388.415,6143.913,5911.482,5678.919
40229,AP,5566.627,5545.18,5605.051,5712.175,5847.714,6074.308,6249.675,6420.588,6383.969,6241.787,6088.912,5969.621,5738.194,5644.014,5586.382,5633.44,5802.267,6166.422,6247.841,6178.541,6052.754,5808.201,5607.767,5417.805
40230,AP,5272.271,5240.818,5238.105,5306.628,5368.699,5593.025,5729.026,5839.325,5779.827,5691.715,5589.916,5481.268,5367.526,5299.83,5264.151,5406.742,5658.034,6085.762,6226.232,6145.34,5945.468,5661.338,5389.472,5152.206
40231,AP,5124.873,5180.394,5213.437,5288.479,5779.298,6295.553,6475.605,6413.689,6298.049,6347.422,6242.36,6278.247,6229.794,6213.047,6205.257,6326.684,6546.312,6832.296,6805.853,6657.238,6376.214,6035.008,5741.249,5471.292
40232,AP,5411.262,5330.788,5391.888,5518.854,5852.149,6417.726,6563.249,6545.04,6515.197,6472.702,6376.05,6286.63,6238.787,6132.206,6165.25,6325.029,6543.239,6848.681,6861.116,6732.824,6493.305,6120.202,5812.443,5529.044
40233,AP,5464.595,5484.239,5466.981,5611.53,5989.317,6638.337,6706.131,6497.017,6312.279,6213.971,6043.019,5953.406,5910.071,5829.29,5815.12,5957.956,6178.03,6625.992,6624.224,6604.766,6385.462,6067.608,5748.032,5511.65
40234,AP,5421.942,5429.05,5528.544,5643.869,6010.518,6556.62,6811.548,6638.259,6646.98,6566.935,6521.956,6429.252,6457.072,6390.306,6458.755,6614.051,6914.665,7297.894,7363.207,7321.921,7176.181,6841.308,6506.453,6343.032
40235,AP,6269.406,6187.353,6269.234,6334.638,6713.135,7085.915,7243.122,7228.179,7246.637,7191.628,7174.076,7020.896,6995.805,6906.587,6868.386,6955.515,7046.097,7246.656,7221.158,7020.077,6813.724,6498.93,6098.634,5836.985
40236,AP,5715.242,5707.593,5660.047,5734.063,5788.665,5945.717,6166.472,6344.115,6399.985,6362.832,6263.278,6071.069,5937.273,5867.345,5853.536,5947.874,6130.37,6397.171,6439.578,6318.059,6153.776,5922.336,5641.497,5387.602
40237,AP,5277.457,5215.703,5177.578,5216.017,5272.383,5454.609,5553.989,5820.287,5951.609,5978.841,5857.165,5796.335,5714.167,5677.947,5676.306,5791.253,5981.302,6265.307,6408.51,6309.8,6102.771,5750.773,5506.886,5295.168
40238,AP,5258.662,5248.154,5290.979,5422.381,5772.653,6352.148,6512.388,6534.547,6441.049,6446.894,6362.322,6207.828,6107.109,6048.013,6074.532,6163.252,6388.342,6725.342,6807.342,6672.186,6436.696,6132.152,5794.132,5500.062
40239,AP,5466.067,5441.149,5449.309,5567.964,5916.825,6472.442,6639.626,6588.693,6471.887,6409.262,6305.26,6237.932,6176.641,6193.891,6180.845,6387.036,6566.499,6875.26,6955.36,6816.146,6529.425,6236.522,5846.91,5598.442
40240,AP,5419.596,5478.525,5461.343,5570.213,5939.664,6512.533,6644.974,6643.395,6560.213,6525.72,6513.729,6412.593,6400.397,6323.835,6288.058,6390.974,6535.1,6826.843,6930.01,6825.615,6596.103,6208.383,5898.451,5628.902
40241,AP,5576.733,5543.222,5534.168,5705.635,6102.318,6731.861,6832.426,6685.6,6495.887,6328.414,6213.225,6042.89,5988.486,5853.235,5788.813,5869.741,6146.728,6607.178,6791.86,6758.485,6551.042,6233.69,5925.442,5709.556
40242,AP,5592.745,5629.983,5650.713,5824.782,6164.497,6751.985,6849.774,6661.696,6491.18,6319.345,6119.876,5998.091,5844.018,5724.385,5604.835,5635.408,5790.849,6138.819,6310.199,6271.605,6157.927,5905.585,5614.405,5384.374
